k,activ_prob_mean,activ_prob_mean_ci95_min,activ_prob_mean_ci95_max,activ_prob_raw_mean,activ_prob_raw_mean_ci95_min,activ_prob_raw_mean_ci95_max,raw_baseline_mean,raw_baseline_mean_ci95_min,raw_baseline_mean_ci95_max,baseline2_mean,baseline2_mean_ci95_min,baseline2_mean_ci95_max,base_diff_mean,base_diff_mean_ci95_min,base_diff_mean_ci95_max,raw_base_diff_mean,raw_base_diff_mean_ci95_min,raw_base_diff_mean_ci95_max,Prod_high_mean,Prod_high_mean_ci95_min,Prod_high_mean_ci95_max,Prod_low_mean,Prod_low_mean_ci95_min,Prod_low_mean_ci95_max,Prod_diff_mean,Prod_diff_mean_ci95_min,Prod_diff_mean_ci95_max,Prod_raw_high_mean,Prod_raw_high_mean_ci95_min,Prod_raw_high_mean_ci95_max,Prod_raw_low_mean,Prod_raw_low_mean_ci95_min,Prod_raw_low_mean_ci95_max,Prod_raw_diff_mean,Prod_raw_diff_mean_ci95_min,Prod_raw_diff_mean_ci95_max,base_diff2_mean,base_diff2_mean_ci95_min,base_diff2_mean_ci95_max,overall_den_mean,Prod_den_high1_mean,Prod_den_low1_mean,Imp1_high_mean,Imp1_high_mean_ci95_min,Imp1_high_mean_ci95_max,Imp1_low_mean,Imp1_low_mean_ci95_min,Imp1_low_mean_ci95_max,Imp1_diff_mean,Imp1_diff_mean_ci95_min,Imp1_diff_mean_ci95_max,Imp1_raw_high_mean,Imp1_raw_high_mean_ci95_min,Imp1_raw_high_mean_ci95_max,Imp1_raw_low_mean,Imp1_raw_low_mean_ci95_min,Imp1_raw_low_mean_ci95_max,Imp1_raw_diff_mean,Imp1_raw_diff_mean_ci95_min,Imp1_raw_diff_mean_ci95_max,Imp1_den_high1_mean,Imp1_den_low1_mean,baseline,min_works,topic,windows
0,0.0006971265832769799,0.0005984714813790327,0.0007994473109289343,4.88256071275799e-05,4.2320645218515e-05,5.6052116359816434e-05,0.0,0.0,0.0,0.0004333520522730139,0.00037250387807024503,0.0004969164655203466,0.00026086172377258,0.00016187340091688776,0.0003632858330612477,4.88256071275799e-05,4.228413847176337e-05,5.6004451668397e-05,,,,,,,,,,,,,,,,,,,0.0002637745310039661,0.00021926892306521406,0.0003051633207986789,3269659.8,,,,,,,,,,,,,,,,,,,,,,,0.0004362648595044,3000,Gravitational wave,10
1,0.01270210624918946,0.011640349172320482,0.013763437529120136,0.00439723539122628,0.004034018197685769,0.004763205581004497,0.004397235391226273,0.004033775052121912,0.004757275104652878,0.008884711527562058,0.008103223546978493,0.009659887435239812,0.0038092844480933615,0.0027405334578851238,0.004872584868370295,7.112366251504908e-18,-9.627715291671279e-18,2.3158558404290374e-17,0.01823050649953025,0.016878782901557123,0.019892037764543596,0.014501664730825689,0.01268380128383963,0.016184038732843,0.0037288417687045606,0.002048816538274239,0.005420215155051353,0.01021053536049239,0.009468121889120612,0.011061166988302234,0.01061393313966692,0.00913634034773304,0.012042956243147343,-0.0004033977791745301,-0.0016237574690553327,0.0008922357254127997,0.003817394721627401,0.0031967137291018504,0.004333640650834017,168270.6,38313.8,15486.4,0.02185829854599574,0.01815181212709542,0.025585199620709546,0.01291196479334382,0.011831274833020653,0.014133372638785755,0.00894633375265192,0.005892730657863788,0.012074321648004387,0.014532280828607188,0.01223796285458377,0.01675115038017273,0.01003070432706866,0.008923577568763247,0.011309887702803941,0.0045015765015385305,0.0029066283980234407,0.006124542322917914,19662.6,13820.3,0.0088928218010961,3000,Gravitational wave,10
2,0.02341378989749133,0.021425550658776216,0.025333552618256587,0.009385249821054839,0.008608152427679676,0.010098548814517843,0.008774783163752764,0.008036615006614959,0.009507268504606807,0.015392426563132378,0.01410680983384914,0.01664767076869646,0.008017398049899229,0.006040145728686396,0.009895617287004223,0.0006104666573020759,-0.00015021249735474446,0.0014024568644204149,0.033346959272522805,0.030310043427386513,0.036936514858206496,0.02418822968225659,0.02111069621817489,0.027198729401123903,0.009158729590266219,0.0053823783884851244,0.012645932070824468,0.022399537306697588,0.02022808286173655,0.024881209614232416,0.01939134852557364,0.016946417989814916,0.021785770495542645,0.0030081887811239496,0.00050355609340593,0.005685209464236711,0.008021363334358952,0.006606160529356814,0.009176676176729138,73667.5,13255.0,4429.8,0.03833637315387728,0.031013474199646764,0.04586242233426256,0.0201246730170944,0.018460231474283353,0.021951054611690352,0.01821170013678288,0.011140911775407153,0.025285695675847458,0.028725314554531776,0.02360004323269075,0.033532155530394354,0.01697199085851072,0.01389005312595569,0.020210655499526813,0.01175332369602106,0.006059240621116974,0.018125313500653526,6078.4,3948.4,0.0153963918475921,3000,Gravitational wave,10
3,0.0328236881652413,0.02998844191991425,0.035476307101330894,0.0156313603928497,0.014860625428227947,0.01636880887526973,0.013132733002266906,0.012019858592673823,0.01426137053010089,0.0208540024680716,0.019120065475177157,0.022637151478099627,0.01197140159253921,0.009124784063475586,0.01469261782609364,0.0024986273905827946,0.0014907067626975168,0.0034829655147341474,0.04359573582848718,0.0392257635684643,0.0485986140533446,0.030349244208462488,0.025628657605339167,0.03487126805280277,0.0132464916200247,0.006370048516104599,0.01923441147758783,0.030299470261306156,0.02657290316064547,0.034141647868865616,0.026521389566194948,0.021252495326033734,0.03175779687688704,0.0037780806951112104,-0.003840857006010331,0.0108550375740714,0.011969685697169708,0.00995270397099069,0.013617507881022405,44125.4,6828.1,1948.1,0.04860107042269745,0.03806652540517147,0.05940040133093779,0.0239787374090717,0.021857984929180792,0.025684456121701494,0.02462233301362575,0.0145605500619159,0.034692182017452035,0.032294327106471545,0.02647378225128604,0.038161944104229975,0.02204950035405352,0.020103440380110728,0.0240175743128817,0.010244826752418019,0.00402582354422208,0.01633403656344063,2948.8,1772.4,0.0208522865727021,3000,Gravitational wave,10
4,0.03995812421508542,0.03612333183214928,0.04360315426459529,0.02054965343672755,0.01893043146420165,0.022217519030121372,0.017471174176230765,0.01603754760846677,0.0189292772479618,0.025204098815611403,0.02313583530221644,0.02725308557694147,0.014752390824998424,0.010826621610093257,0.018335261455317334,0.0030784792604967868,0.0017974714024564875,0.0042338296743367285,0.05144960731551358,0.046191167500891354,0.0578081796102087,0.03331392407516984,0.028596329170114645,0.037687517339489635,0.018135683240343738,0.011433640162561862,0.024520398837831147,0.04349710871926756,0.03813465679300885,0.05003283818460734,0.03040941533706599,0.02454234911552288,0.03646338304166217,0.01308769338220157,0.005887629465594892,0.019837376435494394,0.014754025399474019,0.011875354817090046,0.017014578847842948,31196.2,4280.5,1086.2,0.05934252294580825,0.0453770501423817,0.07367051157764765,0.025575358723968666,0.022213008332698486,0.02844718172350993,0.033767164221839584,0.02022485769613029,0.046798811558990315,0.04098559277380849,0.029899131438423848,0.051734872167068485,0.024772760637196578,0.018906483013742863,0.03123032920858734,0.01621283213661191,0.004444642801751781,0.027242023242552822,1779.4,1001.8,0.025205733390087,3000,Gravitational wave,10
5,0.04634915929635097,0.04169562912335258,0.050675477266851426,0.02450944572994505,0.021774313992651312,0.026690747433694047,0.021790195541832237,0.020033504282546962,0.023604347953439932,0.029122618768126045,0.026733991919939235,0.031501900371030886,0.01722236434878737,0.012610065947659068,0.021593331325588643,0.0027192501881128147,0.00043510945635983906,0.004779822531836948,0.05520594538953365,0.04934137294850064,0.06229382594416763,0.034879902571329204,0.028710132296545836,0.04076635749764596,0.02032604281820445,0.01303858030324232,0.027220545285075698,0.03976074982987251,0.033236247386525614,0.04670801390867097,0.03667895301441132,0.025896653632611705,0.047016752186811867,0.0030817968154611903,-0.007340286931201366,0.013868383107000656,0.017226540528224928,0.013817955738956758,0.02004301066227132,23483.3,2914.0,677.0,0.06901357802432825,0.05252835459474596,0.08599328413013387,0.025738183906065283,0.021881696601715513,0.029418187723117623,0.04327539411826299,0.02727814179516249,0.060958453510051046,0.048827129363354885,0.038078155988405846,0.05888912238179071,0.025678198666560282,0.01832669841983468,0.035159087107423805,0.0231489306967946,0.005277108487462271,0.038912504633399535,1162.3,630.1,0.0291267949475636,3000,Gravitational wave,10
6,0.05186926944164214,0.046706408571622574,0.056851228224626064,0.028643490947818727,0.026408374991611767,0.030802651581755533,0.026089885543926994,0.023942872038532473,0.02823800746809792,0.03243346909429068,0.029806980864396117,0.0350892874203617,0.01943219367751114,0.014281478040163895,0.024357412812465232,0.002553605403891736,0.0008505217139273762,0.004214264113085336,0.060818008435444784,0.054876340626086074,0.06764845370089932,0.03407217980970266,0.02822063907177791,0.039989379244672656,0.02674582862574213,0.018480702588901672,0.03412658378782377,0.04809074603403781,0.04265940010377567,0.054075318569893616,0.03434717842617206,0.02743593598640067,0.04053924731373535,0.013743567607865747,0.006053179398307258,0.022929552221049185,0.019435800347351463,0.015509291417520244,0.022657689587376923,18752.7,2137.4,455.8,0.07737722716217532,0.05805048883665679,0.09803830928957964,0.025902409900770047,0.020685301445366268,0.031192436709999227,0.05147481726140527,0.03445620101833246,0.07018813411652958,0.0633172719256176,0.042432289191625054,0.08534600829031784,0.025087194735187418,0.014978488428068685,0.035673382573039494,0.03823007719043018,0.01986201860581077,0.05797595912740774,822.0,428.5,0.032437075764131,3000,Gravitational wave,10
7,0.057065356679569544,0.050900033800109976,0.06269052685959851,0.03506364529494235,0.033098241631340855,0.037034240870707405,0.030370332217971297,0.02792241435798757,0.03288202730917335,0.03550897888097655,0.03265441351886965,0.038441871810789306,0.02155267286573644,0.01548439783115813,0.027138157847220075,0.004693313076971053,0.0026919589637984715,0.006699735735008641,0.06501366164830616,0.057448563320126746,0.07341390527087473,0.034429676481919136,0.025195864054728477,0.043576626305098294,0.030583985166387016,0.018179626728278955,0.041343402682080393,0.04023287520914849,0.03135682292550855,0.049466201148204644,0.03431852325368091,0.02091395121752993,0.047418076419024985,0.00591435195546758,-0.008387508480670283,0.020178926640759615,0.021556377798592985,0.0169922477972248,0.025351965510094266,15330.3,1608.0,319.1,0.08194244245110831,0.0627162729485299,0.10268084523635565,0.02634434945172618,0.021342185533941117,0.031406882103647574,0.05559809299938212,0.037436009239474315,0.07528559836712663,0.06058064141855298,0.039462576249064296,0.08178087902895124,0.01989528348629354,0.009350863452407394,0.0314357977315888,0.040685357932259456,0.01277140179476176,0.0676074799841757,613.0,301.7,0.0355126838138331,3000,Gravitational wave,10
8,0.06126005248067701,0.054404860818288936,0.06776199814628454,0.0342985353420328,0.0312835464738444,0.03733781269782253,0.034631623191945404,0.03183290969083194,0.03743347381674683,0.03823156813631122,0.035179562554075505,0.041400665211709126,0.023019474080002916,0.016191258660268066,0.029425254006078906,-0.00033308784991260484,-0.002878900280105712,0.0020828657999110178,0.07208736453924387,0.06302313212313759,0.08118595550892123,0.034133662091541866,0.024439468297764482,0.04349217690967655,0.037953702447702006,0.02420789524279811,0.05116737876596022,0.05822848853404326,0.05005867535474417,0.06582550711276507,0.04235801818826501,0.02286808789971387,0.06423163613964654,0.015870470345778258,-0.010150416847853104,0.03952282392934316,0.023028484344365805,0.01778735403265948,0.02747169513822507,12882.0,1247.9,235.4,0.08870068290171028,0.06889110009476374,0.11059968743294754,0.027905150287087614,0.021529784973663823,0.033931770395261115,0.06079553261462267,0.044256382542478594,0.08065608218664878,0.06594107248341408,0.0501961276293745,0.0845380998764479,0.027918778818690454,0.01855268715024811,0.03722693665601106,0.03802229366472363,0.021674141969417766,0.054190656601526374,464.6,227.4,0.0382405784006741,3000,Gravitational wave,10
9,0.06593834352227693,0.05836731257128801,0.07314125596941827,0.0409298424914092,0.03661057054723007,0.045084541706925614,0.038873845688267926,0.0357104560565921,0.04203035048153074,0.040748497577133225,0.037476058498819693,0.044111555208762004,0.025176274794146615,0.017594860236968383,0.03223826379772526,0.002055996803141272,-0.0013339333617887904,0.005190803764541591,0.07574766722848962,0.06613143721780282,0.08567077514957107,0.03192002954090083,0.020706111525900635,0.04334601107394514,0.04382763768758881,0.02880902001013944,0.05833770419327404,0.061189341414805795,0.048211966821862136,0.07397980242343256,0.044202365457999396,0.02243034436493737,0.06783597958908633,0.01698697595680641,-0.00799357367325172,0.04364250363537906,0.02518984594514368,0.019342368103335568,0.030164790341671327,10983.4,988.2,180.0,0.09525495998037628,0.07223107315377825,0.11944760150001836,0.02827828815956842,0.020614272691583294,0.03623398457599706,0.06697667182080787,0.04755116783810878,0.0899019595923907,0.07338444548635044,0.044896684304439945,0.10091174000167848,0.03647024383701775,0.021499327723699276,0.05098003931318996,0.03691420164933269,0.006143440628822005,0.06266317030549287,359.1,174.9,0.0407620687281303,3000,Gravitational wave,10
